step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,102384703_stopped,102384703_accumulated_waiting_time,102384703_average_speed,1127705198_stopped,1127705198_accumulated_waiting_time,1127705198_average_speed,115163604_stopped,115163604_accumulated_waiting_time,115163604_average_speed,129989341_stopped,129989341_accumulated_waiting_time,129989341_average_speed,129989814_stopped,129989814_accumulated_waiting_time,129989814_average_speed,129989925_stopped,129989925_accumulated_waiting_time,129989925_average_speed,129990705_stopped,129990705_accumulated_waiting_time,129990705_average_speed,130249777_stopped,130249777_accumulated_waiting_time,130249777_average_speed,130249894_stopped,130249894_accumulated_waiting_time,130249894_average_speed,131852482_stopped,131852482_accumulated_waiting_time,131852482_average_speed,131863497_stopped,131863497_accumulated_waiting_time,131863497_average_speed,131923881_stopped,131923881_accumulated_waiting_time,131923881_average_speed,131924237_stopped,131924237_accumulated_waiting_time,131924237_average_speed,131984532_stopped,131984532_accumulated_waiting_time,131984532_average_speed,131984636_stopped,131984636_accumulated_waiting_time,131984636_average_speed,131984651_stopped,131984651_accumulated_waiting_time,131984651_average_speed,131985201_stopped,131985201_accumulated_waiting_time,131985201_average_speed,131985202_stopped,131985202_accumulated_waiting_time,131985202_average_speed,131985206_stopped,131985206_accumulated_waiting_time,131985206_average_speed,132020648_stopped,132020648_accumulated_waiting_time,132020648_average_speed,132020656_stopped,132020656_accumulated_waiting_time,132020656_average_speed,132047057_stopped,132047057_accumulated_waiting_time,132047057_average_speed,132062338_stopped,132062338_accumulated_waiting_time,132062338_average_speed,132068052_stopped,132068052_accumulated_waiting_time,132068052_average_speed,132069056_stopped,132069056_accumulated_waiting_time,132069056_average_speed,1481512716_stopped,1481512716_accumulated_waiting_time,1481512716_average_speed,1481512717_stopped,1481512717_accumulated_waiting_time,1481512717_average_speed,1481512725_stopped,1481512725_accumulated_waiting_time,1481512725_average_speed,1481512730_stopped,1481512730_accumulated_waiting_time,1481512730_average_speed,1481512741_stopped,1481512741_accumulated_waiting_time,1481512741_average_speed,1517807736_stopped,1517807736_accumulated_waiting_time,1517807736_average_speed,1517807767_stopped,1517807767_accumulated_waiting_time,1517807767_average_speed,1586370831_stopped,1586370831_accumulated_waiting_time,1586370831_average_speed,1588996950_stopped,1588996950_accumulated_waiting_time,1588996950_average_speed,1588996986_stopped,1588996986_accumulated_waiting_time,1588996986_average_speed,1588996995_stopped,1588996995_accumulated_waiting_time,1588996995_average_speed,1588996998_stopped,1588996998_accumulated_waiting_time,1588996998_average_speed,1588997000_stopped,1588997000_accumulated_waiting_time,1588997000_average_speed,1588997003_stopped,1588997003_accumulated_waiting_time,1588997003_average_speed,1588997005_stopped,1588997005_accumulated_waiting_time,1588997005_average_speed,1588997009_stopped,1588997009_accumulated_waiting_time,1588997009_average_speed,1588997012_stopped,1588997012_accumulated_waiting_time,1588997012_average_speed,1588997016_stopped,1588997016_accumulated_waiting_time,1588997016_average_speed,1588997022_stopped,1588997022_accumulated_waiting_time,1588997022_average_speed,1588997024_stopped,1588997024_accumulated_waiting_time,1588997024_average_speed,1622616952_stopped,1622616952_accumulated_waiting_time,1622616952_average_speed,1701114268_stopped,1701114268_accumulated_waiting_time,1701114268_average_speed,215119959_stopped,215119959_accumulated_waiting_time,215119959_average_speed,2280211848_stopped,2280211848_accumulated_waiting_time,2280211848_average_speed,252407662_stopped,252407662_accumulated_waiting_time,252407662_average_speed,261651348_stopped,261651348_accumulated_waiting_time,261651348_average_speed,261651350_stopped,261651350_accumulated_waiting_time,261651350_average_speed,261651351_stopped,261651351_accumulated_waiting_time,261651351_average_speed,261651353_stopped,261651353_accumulated_waiting_time,261651353_average_speed,261651354_stopped,261651354_accumulated_waiting_time,261651354_average_speed,261651355_stopped,261651355_accumulated_waiting_time,261651355_average_speed,262378046_stopped,262378046_accumulated_waiting_time,262378046_average_speed,262378061_stopped,262378061_accumulated_waiting_time,262378061_average_speed,263683273_stopped,263683273_accumulated_waiting_time,263683273_average_speed,26843025_stopped,26843025_accumulated_waiting_time,26843025_average_speed,26843027_stopped,26843027_accumulated_waiting_time,26843027_average_speed,26843028_stopped,26843028_accumulated_waiting_time,26843028_average_speed,27256935_stopped,27256935_accumulated_waiting_time,27256935_average_speed,27256940_stopped,27256940_accumulated_waiting_time,27256940_average_speed,27428469_stopped,27428469_accumulated_waiting_time,27428469_average_speed,27452430_stopped,27452430_accumulated_waiting_time,27452430_average_speed,27481844_stopped,27481844_accumulated_waiting_time,27481844_average_speed,27481845_stopped,27481845_accumulated_waiting_time,27481845_average_speed,27481852_stopped,27481852_accumulated_waiting_time,27481852_average_speed,27481856_stopped,27481856_accumulated_waiting_time,27481856_average_speed,27481860_stopped,27481860_accumulated_waiting_time,27481860_average_speed,27494852_stopped,27494852_accumulated_waiting_time,27494852_average_speed,27494853_stopped,27494853_accumulated_waiting_time,27494853_average_speed,27494912_stopped,27494912_accumulated_waiting_time,27494912_average_speed,27494979_stopped,27494979_accumulated_waiting_time,27494979_average_speed,27553521_stopped,27553521_accumulated_waiting_time,27553521_average_speed,27557276_stopped,27557276_accumulated_waiting_time,27557276_average_speed,27557350_stopped,27557350_accumulated_waiting_time,27557350_average_speed,27557362_stopped,27557362_accumulated_waiting_time,27557362_average_speed,27557363_stopped,27557363_accumulated_waiting_time,27557363_average_speed,28851240_stopped,28851240_accumulated_waiting_time,28851240_average_speed,299979596_stopped,299979596_accumulated_waiting_time,299979596_average_speed,316824811_stopped,316824811_accumulated_waiting_time,316824811_average_speed,34466208_stopped,34466208_accumulated_waiting_time,34466208_average_speed,344796329_stopped,344796329_accumulated_waiting_time,344796329_average_speed,344796332_stopped,344796332_accumulated_waiting_time,344796332_average_speed,344796482_stopped,344796482_accumulated_waiting_time,344796482_average_speed,344797006_stopped,344797006_accumulated_waiting_time,344797006_average_speed,344806409_stopped,344806409_accumulated_waiting_time,344806409_average_speed,344806411_stopped,344806411_accumulated_waiting_time,344806411_average_speed,344889109_stopped,344889109_accumulated_waiting_time,344889109_average_speed,34945962_stopped,34945962_accumulated_waiting_time,34945962_average_speed,4324863901_stopped,4324863901_accumulated_waiting_time,4324863901_average_speed,4324863920_stopped,4324863920_accumulated_waiting_time,4324863920_average_speed,4324863925_stopped,4324863925_accumulated_waiting_time,4324863925_average_speed,4324863936_stopped,4324863936_accumulated_waiting_time,4324863936_average_speed,4324863939_stopped,4324863939_accumulated_waiting_time,4324863939_average_speed,44850081_stopped,44850081_accumulated_waiting_time,44850081_average_speed,5047325364_stopped,5047325364_accumulated_waiting_time,5047325364_average_speed,5080753533_stopped,5080753533_accumulated_waiting_time,5080753533_average_speed,GS_129989926_stopped,GS_129989926_accumulated_waiting_time,GS_129989926_average_speed,GS_1586370783_stopped,GS_1586370783_accumulated_waiting_time,GS_1586370783_average_speed,GS_1608392196_stopped,GS_1608392196_accumulated_waiting_time,GS_1608392196_average_speed,GS_27452412_stopped,GS_27452412_accumulated_waiting_time,GS_27452412_average_speed,GS_34945961_stopped,GS_34945961_accumulated_waiting_time,GS_34945961_average_speed,GS_cluster_1600202209_3482369648_5531696392_stopped,GS_cluster_1600202209_3482369648_5531696392_accumulated_waiting_time,GS_cluster_1600202209_3482369648_5531696392_average_speed,GS_cluster_27028543_5183760624_stopped,GS_cluster_27028543_5183760624_accumulated_waiting_time,GS_cluster_27028543_5183760624_average_speed,GS_cluster_5080753537_9652255873_stopped,GS_cluster_5080753537_9652255873_accumulated_waiting_time,GS_cluster_5080753537_9652255873_average_speed,GS_cluster_5183520274_75213080_stopped,GS_cluster_5183520274_75213080_accumulated_waiting_time,GS_cluster_5183520274_75213080_average_speed,cluster_11082958141_11082958143_131855390_stopped,cluster_11082958141_11082958143_131855390_accumulated_waiting_time,cluster_11082958141_11082958143_131855390_average_speed,cluster_13190056281_1388545508_1481512755_1588996967_#1more_stopped,cluster_13190056281_1388545508_1481512755_1588996967_#1more_accumulated_waiting_time,cluster_13190056281_1388545508_1481512755_1588996967_#1more_average_speed,cluster_13190056293_13190056294_13190056295_153517090_#6more_stopped,cluster_13190056293_13190056294_13190056295_153517090_#6more_accumulated_waiting_time,cluster_13190056293_13190056294_13190056295_153517090_#6more_average_speed,cluster_131921683_3834912302_stopped,cluster_131921683_3834912302_accumulated_waiting_time,cluster_131921683_3834912302_average_speed,cluster_2275453352_3829552470_5038554581_stopped,cluster_2275453352_3829552470_5038554581_accumulated_waiting_time,cluster_2275453352_3829552470_5038554581_average_speed,cluster_262978641_27256936_8482075181_stopped,cluster_262978641_27256936_8482075181_accumulated_waiting_time,cluster_262978641_27256936_8482075181_average_speed,cluster_27553520_3964816332_5080803005_5395909694_#1more_stopped,cluster_27553520_3964816332_5080803005_5395909694_#1more_accumulated_waiting_time,cluster_27553520_3964816332_5080803005_5395909694_#1more_average_speed,cluster_319180819_5295634064_5295634075_7505887025_#3more_stopped,cluster_319180819_5295634064_5295634075_7505887025_#3more_accumulated_waiting_time,cluster_319180819_5295634064_5295634075_7505887025_#3more_average_speed,cluster_5080924278_5082956720_stopped,cluster_5080924278_5082956720_accumulated_waiting_time,cluster_5080924278_5082956720_average_speed,cluster_5295634082_549395105_stopped,cluster_5295634082_549395105_accumulated_waiting_time,cluster_5295634082_549395105_average_speed,joinedG_1374424275_1701114250_27557273_27557357_stopped,joinedG_1374424275_1701114250_27557273_27557357_accumulated_waiting_time,joinedG_1374424275_1701114250_27557273_27557357_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,4.768408612803288,0,0.0,0.8731913933519102,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.18137396805618208,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,7,0,1,0,7,0,0.0,0.0,6.30676521902716,0,0.0,0.9143977406303994,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8775941945211121,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5086385473886877,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.9279122035271624,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,10,0,1,0,10,0,0.0,0.0,7.229683079595121,0,0.0,0.9686691424595063,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9173698553598413,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6494763915882176,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5644752444492791,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9592815961117733,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5712126887523173,0,0.0
20.0,13,0,1,0,13,0,2.0,0.15384615384615385,8.073096470357983,0,0.0,0.8718965942054003,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9697569514013251,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.610947974900653,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9951074170386097,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7601871026837334,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9969780104604241,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8425237732506363,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,1.9952326042595488e-05,1,2.0
25.0,17,0,4,0,17,0,10.0,0.5882352941176471,4.563591350578573,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9622331170274919,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.002363499583459037,0,0.0,1.0,0,0.0,1.0,0,0.0,0.259673824315676,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.915103381495443,0,0.0,0.967348657235693,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.990247095369122,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9095265402280484,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4238805378433039,0,0.0,0.06026897904199146,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.0011246701800629475,0,0.0,0.3261513472877854,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,1,7.0,0.0,4,10.0
30.0,20,0,8,0,20,0,40.0,2.0,4.788418005859198,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8540193353818268,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8422017889955666,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0,0.0,0,0.0,1.0,0,0.0,1.0,1,0.0,0.49879174733531934,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.983043248775094,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2673523643851608,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,0.48457422620971435,1,5.0,0.27489721541602313,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,7.0,0.0,1,2.0,7.146337615260798e-06,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6807089250810258,1,12.0,0.0,7,37.0
